date,county,state,fips,cases,deaths,cured
2020-10-31,Cook,Minnesota,27031,22,0,22
2020-10-31,McCook,South Dakota,46087,282,1,281
2020-10-31,Cooke,Texas,48097,570,9,561
2020-11-01,Cook,Georgia,13075,666,16,650
2020-11-01,Cook,Illinois,17031,193102,5500,187602
2020-11-01,Cook,Minnesota,27031,24,0,24
2020-11-01,McCook,South Dakota,46087,302,1,301
2020-11-01,Cooke,Texas,48097,570,9,561
2020-11-02,Cook,Georgia,13075,675,16,659
2020-11-02,Cook,Illinois,17031,195740,5510,190230
2020-11-02,Cook,Minnesota,27031,25,0,25
2020-11-02,McCook,South Dakota,46087,307,1,306
2020-11-02,Cooke,Texas,48097,570,9,561
2020-11-03,Cook,Georgia,13075,682,16,666
2020-11-03,Cook,Illinois,17031,198184,5517,192667
2020-11-03,Cook,Minnesota,27031,27,0,27
2020-11-03,McCook,South Dakota,46087,315,1,314
2020-11-03,Cooke,Texas,48097,587,9,578
2020-11-04,Cook,Georgia,13075,692,17,675
2020-11-04,Cook,Illinois,17031,201176,5541,195635
2020-11-04,Cook,Minnesota,27031,30,0,30
2020-11-04,McCook,South Dakota,46087,324,1,323
2020-11-04,Cooke,Texas,48097,588,9,579
2020-11-05,Cook,Georgia,13075,700,17,683
2020-11-05,Cook,Illinois,17031,204977,5574,199403
2020-11-05,Cook,Minnesota,27031,32,0,32
2020-11-05,McCook,South Dakota,46087,332,3,329
2020-11-05,Cooke,Texas,48097,593,9,584
2020-11-06,Cook,Georgia,13075,711,17,694
2020-11-06,Cook,Illinois,17031,210266,5742,204524
2020-11-06,Cook,Minnesota,27031,32,0,32
2020-11-06,McCook,South Dakota,46087,351,3,348
2020-11-06,Cooke,Texas,48097,596,9,587
2020-11-07,Cook,Georgia,13075,718,17,701
2020-11-07,Cook,Illinois,17031,214924,5770,209154
2020-11-07,Cook,Minnesota,27031,33,0,33
2020-11-07,McCook,South Dakota,46087,361,3,358
2020-11-07,Cooke,Texas,48097,596,9,587
2020-11-08,Cook,Georgia,13075,722,17,705
2020-11-08,Cook,Illinois,17031,218662,5798,212864
2020-11-08,Cook,Minnesota,27031,33,0,33
2020-11-08,McCook,South Dakota,46087,379,3,376
2020-11-08,Cooke,Texas,48097,596,9,587
2020-11-09,Cook,Georgia,13075,725,17,708
2020-11-09,Cook,Illinois,17031,223110,5808,217302
2020-11-09,Cook,Minnesota,27031,36,0,36
2020-11-09,McCook,South Dakota,46087,395,3,392
2020-11-09,Cooke,Texas,48097,596,9,587
2020-11-10,Cook,Georgia,13075,732,17,715
2020-11-10,Cook,Illinois,17031,227425,5828,221597
2020-11-10,Cook,Minnesota,27031,36,0,36
2020-11-10,McCook,South Dakota,46087,401,3,398
2020-11-10,Cooke,Texas,48097,616,9,607
2020-11-11,Cook,Georgia,13075,745,17,728
2020-11-11,Cook,Illinois,17031,231462,5881,225581
2020-11-11,Cook,Minnesota,27031,36,0,36
2020-11-11,McCook,South Dakota,46087,411,3,408
2020-11-11,Cooke,Texas,48097,617,9,608
2020-11-12,Cook,Georgia,13075,755,17,738
2020-11-12,Cook,Illinois,17031,236717,5889,230828
2020-11-12,Cook,Minnesota,27031,38,0,38
2020-11-12,McCook,South Dakota,46087,438,3,435
2020-11-12,Cooke,Texas,48097,617,9,608
2020-11-13,Cook,Georgia,13075,760,17,743
2020-11-13,Cook,Illinois,17031,242662,5895,236767
2020-11-13,Cook,Minnesota,27031,39,0,39
2020-11-13,McCook,South Dakota,46087,453,3,450
2020-11-13,Cooke,Texas,48097,625,9,616
2020-11-14,Cook,Georgia,13075,774,17,757
2020-11-14,Cook,Illinois,17031,246392,5976,240416
2020-11-14,Cook,Minnesota,27031,40,0,40
2020-11-14,McCook,South Dakota,46087,475,9,466
2020-11-14,Cooke,Texas,48097,630,11,619
2020-11-15,Cook,Georgia,13075,777,17,760
2020-11-15,Cook,Illinois,17031,251101,5996,245105
2020-11-15,Cook,Minnesota,27031,43,0,43
2020-11-15,McCook,South Dakota,46087,490,9,481
2020-11-15,Cooke,Texas,48097,630,11,619
2020-11-16,Cook,Georgia,13075,778,17,761
2020-11-16,Cook,Illinois,17031,255608,6016,249592
2020-11-16,Cook,Minnesota,27031,44,0,44
2020-11-16,McCook,South Dakota,46087,499,9,490
2020-11-16,Cooke,Texas,48097,630,11,619
2020-11-17,Cook,Georgia,13075,793,17,776
2020-11-17,Cook,Illinois,17031,260004,6035,253969
2020-11-17,Cook,Minnesota,27031,46,0,46
2020-11-17,McCook,South Dakota,46087,512,9,503
2020-11-17,Cooke,Texas,48097,655,12,643
2020-11-18,Cook,Georgia,13075,802,17,785
2020-11-18,Cook,Illinois,17031,262429,6120,256309
2020-11-18,Cook,Minnesota,27031,48,0,48
2020-11-18,McCook,South Dakota,46087,525,9,516
2020-11-18,Cooke,Texas,48097,667,13,654
2020-11-19,Cook,Georgia,13075,812,17,795
2020-11-19,Cook,Illinois,17031,268284,6148,262136
2020-11-19,Cook,Minnesota,27031,50,0,50
2020-11-19,McCook,South Dakota,46087,538,10,528
2020-11-19,Cooke,Texas,48097,701,13,688
2020-11-20,Cook,Georgia,13075,828,17,811
2020-11-20,Cook,Illinois,17031,272733,6201,266532
2020-11-20,Cook,Minnesota,27031,54,0,54
2020-11-20,McCook,South Dakota,46087,546,11,535
2020-11-20,Cooke,Texas,48097,713,13,700
2020-11-21,Cook,Georgia,13075,833,17,816
2020-11-21,Cook,Illinois,17031,277026,6261,270765
2020-11-21,Cook,Minnesota,27031,54,0,54
2020-11-21,McCook,South Dakota,46087,551,11,540
2020-11-21,Cooke,Texas,48097,715,13,702
2020-11-22,Cook,Georgia,13075,836,17,819
2020-11-22,Cook,Illinois,17031,280896,6303,274593
2020-11-22,Cook,Minnesota,27031,57,0,57
2020-11-22,McCook,South Dakota,46087,556,11,545
2020-11-22,Cooke,Texas,48097,715,13,702
2020-11-23,Cook,Georgia,13075,839,17,822
2020-11-23,Cook,Illinois,17031,284217,6339,277878
2020-11-23,Cook,Minnesota,27031,58,0,58
2020-11-23,McCook,South Dakota,46087,561,11,550
2020-11-23,Cooke,Texas,48097,715,13,702
2020-11-24,Cook,Georgia,13075,851,17,834
2020-11-24,Cook,Illinois,17031,287124,6389,280735
2020-11-24,Cook,Minnesota,27031,60,0,60
2020-11-24,McCook,South Dakota,46087,565,11,554
2020-11-24,Cooke,Texas,48097,889,13,876
2020-11-25,Cook,Georgia,13075,868,17,851
2020-11-25,Cook,Illinois,17031,291312,6414,284898
2020-11-25,Cook,Minnesota,27031,60,0,60
2020-11-25,McCook,South Dakota,46087,574,11,563
2020-11-25,Cooke,Texas,48097,906,13,893
2020-11-26,Cook,Georgia,13075,878,17,861
2020-11-26,Cook,Illinois,17031,296129,6450,289679
2020-11-26,Cook,Minnesota,27031,60,0,60
2020-11-26,McCook,South Dakota,46087,574,11,563
2020-11-26,Cooke,Texas,48097,934,13,921
2020-11-27,Cook,Georgia,13075,880,18,862
2020-11-27,Cook,Illinois,17031,298870,6476,292394
2020-11-27,Cook,Minnesota,27031,63,0,63
2020-11-27,McCook,South Dakota,46087,583,15,568
2020-11-27,Cooke,Texas,48097,934,13,921
2020-11-28,Cook,Georgia,13075,890,18,872
2020-11-28,Cook,Illinois,17031,301582,6568,295014
2020-11-28,Cook,Minnesota,27031,66,0,66
2020-11-28,McCook,South Dakota,46087,589,15,574
2020-11-28,Cooke,Texas,48097,934,13,921
2020-11-29,Cook,Georgia,13075,890,18,872
2020-11-29,Cook,Illinois,17031,304220,6595,297625
2020-11-29,Cook,Minnesota,27031,72,0,72
2020-11-29,McCook,South Dakota,46087,596,15,581
2020-11-29,Cooke,Texas,48097,955,13,942
2020-11-30,Cook,Georgia,13075,890,18,872
2020-11-30,Cook,Illinois,17031,306369,6669,299700
2020-11-30,Cook,Minnesota,27031,77,0,77
2020-11-30,McCook,South Dakota,46087,597,15,582
2020-11-30,Cooke,Texas,48097,955,13,942
2020-12-01,Cook,Georgia,13075,910,20,890
2020-12-01,Cook,Illinois,17031,310722,6695,304027
2020-12-01,Cook,Minnesota,27031,78,0,78
2020-12-01,McCook,South Dakota,46087,597,15,582
2020-12-01,Cooke,Texas,48097,955,13,942
2020-12-02,Cook,Georgia,13075,925,20,905
2020-12-02,Cook,Illinois,17031,314134,6768,307366
2020-12-02,Cook,Minnesota,27031,79,0,79
2020-12-02,McCook,South Dakota,46087,604,17,587
2020-12-02,Cooke,Texas,48097,1094,14,1080
2020-12-03,Cook,Georgia,13075,940,20,920
2020-12-03,Cook,Illinois,17031,318324,6823,311501
2020-12-03,Cook,Minnesota,27031,80,0,80
2020-12-03,McCook,South Dakota,46087,607,17,590
2020-12-03,Cooke,Texas,48097,1153,14,1139
2020-12-04,Cook,Georgia,13075,957,20,937
2020-12-04,Cook,Illinois,17031,322122,6852,315270
2020-12-04,Cook,Minnesota,27031,83,0,83
2020-12-04,McCook,South Dakota,46087,606,17,589
2020-12-04,Cooke,Texas,48097,1172,14,1158
2020-12-05,Cook,Georgia,13075,962,20,942
2020-12-05,Cook,Illinois,17031,325813,6922,318891
2020-12-05,Cook,Minnesota,27031,84,0,84
2020-12-05,McCook,South Dakota,46087,611,19,592
2020-12-05,Cooke,Texas,48097,1188,15,1173
2020-12-06,Cook,Georgia,13075,963,20,943
2020-12-06,Cook,Illinois,17031,329003,6951,322052
2020-12-06,Cook,Minnesota,27031,86,0,86
2020-12-06,McCook,South Dakota,46087,614,19,595
2020-12-06,Cooke,Texas,48097,1188,15,1173
2020-12-07,Cook,Georgia,13075,963,20,943
2020-12-07,Cook,Illinois,17031,332693,7018,325675
2020-12-07,Cook,Minnesota,27031,88,0,88
2020-12-07,McCook,South Dakota,46087,614,19,595
2020-12-07,Cooke,Texas,48097,1188,16,1172
2020-12-08,Cook,Georgia,13075,975,20,955
2020-12-08,Cook,Illinois,17031,335204,7051,328153
2020-12-08,Cook,Minnesota,27031,89,0,89
2020-12-08,McCook,South Dakota,46087,617,19,598
2020-12-08,Cooke,Texas,48097,1310,16,1294
2020-12-09,Cook,Georgia,13075,988,20,968
2020-12-09,Cook,Illinois,17031,338093,7134,330959
2020-12-09,Cook,Minnesota,27031,93,0,93
2020-12-09,McCook,South Dakota,46087,618,19,599
2020-12-09,Cooke,Texas,48097,1330,17,1313
2020-12-10,Cook,Georgia,13075,995,20,975
2020-12-10,Cook,Illinois,17031,342654,7203,335451
2020-12-10,Cook,Minnesota,27031,93,0,93
2020-12-10,McCook,South Dakota,46087,621,20,601
2020-12-10,Cooke,Texas,48097,1374,19,1355
2020-12-11,Cook,Georgia,13075,1006,20,986
2020-12-11,Cook,Illinois,17031,346004,7282,338722
2020-12-11,Cook,Minnesota,27031,94,0,94
2020-12-11,McCook,South Dakota,46087,627,20,607
2020-12-11,Cooke,Texas,48097,1606,20,1586
2020-12-12,Cook,Georgia,13075,1014,20,994
2020-12-12,Cook,Illinois,17031,349461,7319,342142
2020-12-12,Cook,Minnesota,27031,94,0,94
2020-12-12,McCook,South Dakota,46087,630,21,609
2020-12-12,Cooke,Texas,48097,1648,20,1628
2020-12-13,Cook,Georgia,13075,1015,20,995
2020-12-13,Cook,Illinois,17031,352409,7340,345069
2020-12-13,Cook,Minnesota,27031,97,0,97
2020-12-13,McCook,South Dakota,46087,634,21,613
2020-12-13,Cooke,Texas,48097,1648,20,1628
2020-12-14,Cook,Georgia,13075,1015,20,995
2020-12-14,Cook,Illinois,17031,355467,7440,348027
2020-12-14,Cook,Minnesota,27031,97,0,97
2020-12-14,McCook,South Dakota,46087,634,21,613
2020-12-14,Cooke,Texas,48097,1648,20,1628
2020-12-15,Cook,Georgia,13075,1023,21,1002
2020-12-15,Cook,Illinois,17031,358014,7458,350556
2020-12-15,Cook,Minnesota,27031,97,0,97
2020-12-15,McCook,South Dakota,46087,635,21,614
2020-12-15,Cooke,Texas,48097,1706,21,1685
2020-12-16,Cook,Georgia,13075,1044,22,1022
2020-12-16,Cook,Illinois,17031,360117,7505,352612
2020-12-16,Cook,Minnesota,27031,99,0,99
2020-12-16,McCook,South Dakota,46087,637,21,616
2020-12-16,Cooke,Texas,48097,1748,21,1727
2020-12-17,Cook,Georgia,13075,1057,22,1035
2020-12-17,Cook,Illinois,17031,363261,7574,355687
2020-12-17,Cook,Minnesota,27031,99,0,99
2020-12-17,McCook,South Dakota,46087,644,21,623
2020-12-17,Cooke,Texas,48097,1779,22,1757
2020-12-18,Cook,Georgia,13075,1080,22,1058
2020-12-18,Cook,Illinois,17031,366020,7654,358366
2020-12-18,Cook,Minnesota,27031,100,0,100
2020-12-18,McCook,South Dakota,46087,646,21,625
2020-12-18,Cooke,Texas,48097,1856,23,1833
2020-12-19,Cook,Georgia,13075,1101,22,1079
2020-12-19,Cook,Illinois,17031,368824,7681,361143
2020-12-19,Cook,Minnesota,27031,101,0,101
2020-12-19,McCook,South Dakota,46087,650,21,629
2020-12-19,Cooke,Texas,48097,1890,23,1867
2020-12-20,Cook,Georgia,13075,1113,22,1091
2020-12-20,Cook,Illinois,17031,371088,7724,363364
2020-12-20,Cook,Minnesota,27031,100,0,100
2020-12-20,McCook,South Dakota,46087,650,21,629
2020-12-20,Cooke,Texas,48097,1890,23,1867
2020-12-21,Cook,Georgia,13075,1119,22,1097
2020-12-21,Cook,Illinois,17031,373008,7802,365206
2020-12-21,Cook,Minnesota,27031,100,0,100
2020-12-21,McCook,South Dakota,46087,653,21,632
2020-12-21,Cooke,Texas,48097,1890,23,1867
2020-12-22,Cook,Georgia,13075,1126,22,1104
2020-12-22,Cook,Illinois,17031,375360,7853,367507
2020-12-22,Cook,Minnesota,27031,101,0,101
2020-12-22,McCook,South Dakota,46087,658,21,637
2020-12-22,Cooke,Texas,48097,2020,24,1996
2020-12-23,Cook,Georgia,13075,1146,22,1124
2020-12-23,Cook,Illinois,17031,377709,7908,369801
2020-12-23,Cook,Minnesota,27031,102,0,102
2020-12-23,McCook,South Dakota,46087,661,21,640
2020-12-23,Cooke,Texas,48097,2062,25,2037
2020-12-24,Cook,Georgia,13075,1158,22,1136
2020-12-24,Cook,Illinois,17031,380096,7954,372142
2020-12-24,Cook,Minnesota,27031,102,0,102
2020-12-24,McCook,South Dakota,46087,665,21,644
2020-12-24,Cooke,Texas,48097,2092,28,2064
2020-12-25,Cook,Georgia,13075,1165,24,1141
2020-12-25,Cook,Illinois,17031,382213,8031,374182
2020-12-25,Cook,Minnesota,27031,102,0,102
2020-12-25,McCook,South Dakota,46087,665,21,644
2020-12-25,Cooke,Texas,48097,2092,28,2064
2020-12-26,Cook,Georgia,13075,1172,25,1147
2020-12-26,Cook,Illinois,17031,383480,8060,375420
2020-12-26,Cook,Minnesota,27031,102,0,102
2020-12-26,McCook,South Dakota,46087,669,21,648
2020-12-26,Cooke,Texas,48097,2092,28,2064
2020-12-27,Cook,Georgia,13075,1181,25,1156
2020-12-27,Cook,Illinois,17031,384931,8114,376817
2020-12-27,Cook,Minnesota,27031,105,0,105
2020-12-27,McCook,South Dakota,46087,670,21,649
2020-12-27,Cooke,Texas,48097,2131,28,2103
2020-12-28,Cook,Georgia,13075,1194,25,1169
2020-12-28,Cook,Illinois,17031,386469,8137,378332
2020-12-28,Cook,Minnesota,27031,103,0,103
2020-12-28,McCook,South Dakota,46087,672,21,651
2020-12-28,Cooke,Texas,48097,2131,28,2103
2020-12-29,Cook,Georgia,13075,1214,25,1189
2020-12-29,Cook,Illinois,17031,388386,8169,380217
2020-12-29,Cook,Minnesota,27031,104,0,104
2020-12-29,McCook,South Dakota,46087,673,21,652
2020-12-29,Cooke,Texas,48097,2217,28,2189
2020-12-30,Cook,Georgia,13075,1231,25,1206
2020-12-30,Cook,Illinois,17031,390927,8246,382681
2020-12-30,Cook,Minnesota,27031,104,0,104
2020-12-30,McCook,South Dakota,46087,683,21,662
2020-12-30,Cooke,Texas,48097,2284,30,2254
2020-12-31,Cook,Georgia,13075,1261,25,1236
2020-12-31,Cook,Illinois,17031,393652,8285,385367
2020-12-31,Cook,Minnesota,27031,104,0,104
2020-12-31,McCook,South Dakota,46087,683,22,661
2020-12-31,Cooke,Texas,48097,2300,31,2269
2021-01-01,Cook,Georgia,13075,1289,25,1264
2021-01-01,Cook,Illinois,17031,393652,8285,385367
2021-01-01,Cook,Minnesota,27031,104,0,104
2021-01-01,McCook,South Dakota,46087,683,22,661
2021-01-01,Cooke,Texas,48097,2301,32,2269
2021-01-02,Cook,Georgia,13075,1301,25,1276
2021-01-02,Cook,Illinois,17031,397942,8359,389583
2021-01-02,Cook,Minnesota,27031,104,0,104
2021-01-02,McCook,South Dakota,46087,683,22,661
2021-01-02,Cooke,Texas,48097,2301,33,2268
2021-01-03,Cook,Georgia,13075,1306,25,1281
2021-01-03,Cook,Illinois,17031,399609,8436,391173
2021-01-03,Cook,Minnesota,27031,106,0,106
2021-01-03,McCook,South Dakota,46087,688,22,666
2021-01-03,Cooke,Texas,48097,2301,33,2268
2021-01-04,Cook,Georgia,13075,1318,25,1293
2021-01-04,Cook,Illinois,17031,401457,8483,392974
2021-01-04,Cook,Minnesota,27031,108,0,108
2021-01-04,McCook,South Dakota,46087,688,22,666
2021-01-04,Cooke,Texas,48097,2301,33,2268
2021-01-05,Cook,Georgia,13075,1340,25,1315
2021-01-05,Cook,Illinois,17031,403987,8523,395464
2021-01-05,Cook,Minnesota,27031,108,0,108
2021-01-05,McCook,South Dakota,46087,689,22,667
2021-01-05,Cooke,Texas,48097,2513,35,2478
2021-01-06,Cook,Georgia,13075,1353,26,1327
2021-01-06,Cook,Illinois,17031,406674,8574,398100
2021-01-06,Cook,Minnesota,27031,109,0,109
2021-01-06,McCook,South Dakota,46087,695,22,673
2021-01-06,Cooke,Texas,48097,2564,35,2529
2021-01-07,Cook,Georgia,13075,1367,27,1340
2021-01-07,Cook,Illinois,17031,410005,8630,401375
2021-01-07,Cook,Minnesota,27031,109,0,109
2021-01-07,McCook,South Dakota,46087,697,22,675
2021-01-07,Cooke,Texas,48097,2594,37,2557
2021-01-08,Cook,Georgia,13075,1374,27,1347
2021-01-08,Cook,Illinois,17031,413504,8684,404820
2021-01-08,Cook,Minnesota,27031,109,0,109
2021-01-08,McCook,South Dakota,46087,699,22,677
2021-01-08,Cooke,Texas,48097,2615,38,2577
2021-01-09,Cook,Georgia,13075,1393,28,1365
2021-01-09,Cook,Illinois,17031,415991,8701,407290
2021-01-09,Cook,Minnesota,27031,109,0,109
2021-01-09,McCook,South Dakota,46087,704,22,682
2021-01-09,Cooke,Texas,48097,2633,40,2593
2021-01-10,Cook,Georgia,13075,1397,28,1369
2021-01-10,Cook,Illinois,17031,417790,8760,409030
2021-01-10,Cook,Minnesota,27031,111,0,111
2021-01-10,McCook,South Dakota,46087,704,22,682
2021-01-10,Cooke,Texas,48097,2633,40,2593
2021-01-11,Cook,Georgia,13075,1402,29,1373
2021-01-11,Cook,Illinois,17031,419471,8811,410660
2021-01-11,Cook,Minnesota,27031,111,0,111
2021-01-11,McCook,South Dakota,46087,705,22,683
2021-01-11,Cooke,Texas,48097,2633,40,2593
2021-01-12,Cook,Georgia,13075,1421,29,1392
2021-01-12,Cook,Illinois,17031,422159,8841,413318
2021-01-12,Cook,Minnesota,27031,111,0,111
2021-01-12,McCook,South Dakota,46087,707,22,685
2021-01-12,Cooke,Texas,48097,2736,41,2695
2021-01-13,Cook,Georgia,13075,1438,29,1409
2021-01-13,Cook,Illinois,17031,424217,8870,415347
2021-01-13,Cook,Minnesota,27031,112,0,112
2021-01-13,McCook,South Dakota,46087,709,22,687
2021-01-13,Cooke,Texas,48097,2750,42,2708
2021-01-14,Cook,Georgia,13075,1448,31,1417
2021-01-14,Cook,Illinois,17031,426658,8889,417769
2021-01-14,Cook,Minnesota,27031,113,0,113
2021-01-14,McCook,South Dakota,46087,709,22,687
2021-01-14,Cooke,Texas,48097,2787,42,2745
2021-01-15,Cook,Georgia,13075,1465,31,1434
2021-01-15,Cook,Illinois,17031,429270,8939,420331
2021-01-15,Cook,Minnesota,27031,113,0,113
2021-01-15,McCook,South Dakota,46087,709,22,687
2021-01-15,Cooke,Texas,48097,2794,43,2751
2021-01-16,Cook,Georgia,13075,1475,31,1444
2021-01-16,Cook,Illinois,17031,431385,8980,422405
2021-01-16,Cook,Minnesota,27031,113,0,113
2021-01-16,McCook,South Dakota,46087,709,22,687
2021-01-16,Cooke,Texas,48097,2806,45,2761
2021-01-17,Cook,Georgia,13075,1481,31,1450
2021-01-17,Cook,Illinois,17031,433089,9005,424084
2021-01-17,Cook,Minnesota,27031,114,0,114
2021-01-17,McCook,South Dakota,46087,709,22,687
2021-01-17,Cooke,Texas,48097,2806,45,2761
2021-01-18,Cook,Georgia,13075,1486,31,1455
2021-01-18,Cook,Illinois,17031,434341,9046,425295
2021-01-18,Cook,Minnesota,27031,114,0,114
2021-01-18,McCook,South Dakota,46087,709,22,687
2021-01-18,Cooke,Texas,48097,2806,45,2761
2021-01-19,Cook,Georgia,13075,1495,31,1464
2021-01-19,Cook,Illinois,17031,435888,9065,426823
2021-01-19,Cook,Minnesota,27031,114,0,114
2021-01-19,McCook,South Dakota,46087,710,22,688
2021-01-19,Cooke,Texas,48097,2806,48,2758
2021-01-20,Cook,Georgia,13075,1508,33,1475
2021-01-20,Cook,Illinois,17031,437465,9098,428367
2021-01-20,Cook,Minnesota,27031,115,0,115
2021-01-20,McCook,South Dakota,46087,711,22,689
2021-01-20,Cooke,Texas,48097,2950,49,2901
2021-01-21,Cook,Georgia,13075,1517,33,1484
2021-01-21,Cook,Illinois,17031,439118,9148,429970
2021-01-21,Cook,Minnesota,27031,115,0,115
2021-01-21,McCook,South Dakota,46087,713,22,691
2021-01-21,Cooke,Texas,48097,2972,50,2922
2021-01-22,Cook,Georgia,13075,1527,33,1494
2021-01-22,Cook,Illinois,17031,441657,9197,432460
2021-01-22,Cook,Minnesota,27031,115,0,115
2021-01-22,McCook,South Dakota,46087,714,22,692
2021-01-22,Cooke,Texas,48097,3007,52,2955
2021-01-23,Cook,Georgia,13075,1529,33,1496
2021-01-23,Cook,Illinois,17031,443600,9227,434373
2021-01-23,Cook,Minnesota,27031,115,0,115
2021-01-23,McCook,South Dakota,46087,714,22,692
2021-01-23,Cooke,Texas,48097,3042,52,2990
2021-01-24,Cook,Georgia,13075,1537,33,1504
2021-01-24,Cook,Illinois,17031,444927,9243,435684
2021-01-24,Cook,Minnesota,27031,116,0,116
2021-01-24,McCook,South Dakota,46087,713,22,691
2021-01-24,Cooke,Texas,48097,3042,52,2990
2021-01-25,Cook,Georgia,13075,1539,33,1506
2021-01-25,Cook,Illinois,17031,446035,9268,436767
2021-01-25,Cook,Minnesota,27031,116,0,116
2021-01-25,McCook,South Dakota,46087,713,22,691
2021-01-25,Cooke,Texas,48097,3042,52,2990
2021-01-26,Cook,Georgia,13075,1558,33,1525
2021-01-26,Cook,Illinois,17031,447295,9280,438015
2021-01-26,Cook,Minnesota,27031,116,0,116
2021-01-26,McCook,South Dakota,46087,713,22,691
2021-01-26,Cooke,Texas,48097,3082,52,3030
2021-01-27,Cook,Georgia,13075,1565,33,1532
2021-01-27,Cook,Illinois,17031,448546,9305,439241
2021-01-27,Cook,Minnesota,27031,116,0,116
2021-01-27,McCook,South Dakota,46087,713,22,691
2021-01-27,Cooke,Texas,48097,3090,53,3037
2021-01-28,Cook,Georgia,13075,1574,33,1541
2021-01-28,Cook,Illinois,17031,450116,9363,440753
2021-01-28,Cook,Minnesota,27031,116,0,116
2021-01-28,McCook,South Dakota,46087,715,23,692
2021-01-28,Cooke,Texas,48097,3111,53,3058
2021-01-29,Cook,Georgia,13075,1583,34,1549
2021-01-29,Cook,Illinois,17031,451581,9374,442207
2021-01-29,Cook,Minnesota,27031,116,0,116
2021-01-29,McCook,South Dakota,46087,716,23,693
2021-01-29,Cooke,Texas,48097,3126,54,3072
2021-01-30,Cook,Georgia,13075,1588,35,1553
2021-01-30,Cook,Illinois,17031,452742,9374,443368
2021-01-30,Cook,Minnesota,27031,117,0,117
2021-01-30,McCook,South Dakota,46087,716,23,693
2021-01-30,Cooke,Texas,48097,3137,55,3082
2021-01-31,Cook,Georgia,13075,1591,35,1556
2021-01-31,Cook,Illinois,17031,453634,9374,444260
2021-01-31,Cook,Minnesota,27031,117,0,117
2021-01-31,McCook,South Dakota,46087,718,23,695
2021-01-31,Cooke,Texas,48097,3137,55,3082
2021-02-01,Cook,Georgia,13075,1596,35,1561
2021-02-01,Cook,Illinois,17031,454485,9433,445052
2021-02-01,Cook,Minnesota,27031,117,0,117
2021-02-01,McCook,South Dakota,46087,718,23,695
2021-02-01,Cooke,Texas,48097,3137,55,3082
2021-02-02,Cook,Georgia,13075,1603,36,1567
2021-02-02,Cook,Illinois,17031,455138,9456,445682
2021-02-02,Cook,Minnesota,27031,116,0,116
2021-02-02,McCook,South Dakota,46087,718,23,695
2021-02-02,Cooke,Texas,48097,3205,55,3150
2021-02-03,Cook,Georgia,13075,1607,36,1571
2021-02-03,Cook,Illinois,17031,456144,9481,446663
2021-02-03,Cook,Minnesota,27031,116,0,116
2021-02-03,McCook,South Dakota,46087,719,24,695
2021-02-03,Cooke,Texas,48097,3229,55,3174
2021-02-04,Cook,Georgia,13075,1609,36,1573
2021-02-04,Cook,Illinois,17031,457285,9501,447784
2021-02-04,Cook,Minnesota,27031,116,0,116
2021-02-04,McCook,South Dakota,46087,721,24,697
2021-02-04,Cooke,Texas,48097,3258,55,3203
2021-02-05,Cook,Georgia,13075,1614,36,1578
2021-02-05,Cook,Illinois,17031,458600,9532,449068
2021-02-05,Cook,Minnesota,27031,116,0,116
2021-02-05,McCook,South Dakota,46087,723,24,699
2021-02-05,Cooke,Texas,48097,3274,56,3218
2021-02-06,Cook,Georgia,13075,1615,36,1579
2021-02-06,Cook,Illinois,17031,459740,9551,450189
2021-02-06,Cook,Minnesota,27031,116,0,116
2021-02-06,McCook,South Dakota,46087,723,24,699
2021-02-06,Cooke,Texas,48097,3301,57,3244
2021-02-07,Cook,Georgia,13075,1619,36,1583
2021-02-07,Cook,Illinois,17031,460554,9561,450993
2021-02-07,Cook,Minnesota,27031,116,0,116
2021-02-07,McCook,South Dakota,46087,724,24,700
2021-02-07,Cooke,Texas,48097,3301,57,3244
2021-02-08,Cook,Georgia,13075,1623,36,1587
2021-02-08,Cook,Illinois,17031,461118,9579,451539
2021-02-08,Cook,Minnesota,27031,116,0,116
2021-02-08,McCook,South Dakota,46087,725,24,701
2021-02-08,Cooke,Texas,48097,3301,57,3244
2021-02-09,Cook,Georgia,13075,1634,36,1598
2021-02-09,Cook,Illinois,17031,461757,9585,452172
2021-02-09,Cook,Minnesota,27031,117,0,117
2021-02-09,McCook,South Dakota,46087,726,24,702
2021-02-09,Cooke,Texas,48097,3319,57,3262
2021-02-10,Cook,Georgia,13075,1636,37,1599
2021-02-10,Cook,Illinois,17031,462667,9601,453066
2021-02-10,Cook,Minnesota,27031,117,0,117
2021-02-10,McCook,South Dakota,46087,727,24,703
2021-02-10,Cooke,Texas,48097,3327,57,3270
2021-02-11,Cook,Georgia,13075,1643,37,1606
2021-02-11,Cook,Illinois,17031,463581,9655,453926
2021-02-11,Cook,Minnesota,27031,117,0,117
2021-02-11,McCook,South Dakota,46087,728,24,704
2021-02-11,Cooke,Texas,48097,3331,57,3274
2021-02-12,Cook,Georgia,13075,1644,37,1607
2021-02-12,Cook,Illinois,17031,464573,9669,454904
2021-02-12,Cook,Minnesota,27031,118,0,118
2021-02-12,McCook,South Dakota,46087,730,24,706
2021-02-12,Cooke,Texas,48097,3343,57,3286
2021-02-13,Cook,Georgia,13075,1650,37,1613
2021-02-13,Cook,Illinois,17031,465341,9675,455666
2021-02-13,Cook,Minnesota,27031,119,0,119
2021-02-13,McCook,South Dakota,46087,730,24,706
